seq_id	go_terms
DATABASE|Training_Seq1015	GO:0004623|GO:0005509|GO:0005543|GO:0006644|GO:0016042|GO:0042130|GO:0047498
DATABASE|Training_Seq1017	GO:0003676|GO:0004540|GO:0005615|GO:0045087|GO:0050829|GO:0050830|GO:0050832
DATABASE|Training_Seq1019	GO:0004867|GO:0045735
DATABASE|Training_Seq102	GO:0006952
DATABASE|Training_Seq1022	GO:0003796|GO:0050829|GO:0050830
DATABASE|Training_Seq1024	GO:0003796|GO:0050829|GO:0050830
DATABASE|Training_Seq1025	GO:0003796|GO:0050829|GO:0050830
DATABASE|Training_Seq1026	GO:0003796|GO:0050829|GO:0050830
DATABASE|Training_Seq1027	GO:0003796|GO:0050829|GO:0050830
DATABASE|Training_Seq1028	GO:0003796|GO:0050829|GO:0050830
DATABASE|Training_Seq1029	GO:0003796|GO:0050829|GO:0050830
DATABASE|Training_Seq103	GO:0006952
DATABASE|Training_Seq1031	GO:0000786|GO:0003677|GO:0030527|GO:0046982
DATABASE|Training_Seq1032	GO:0002227|GO:0003676|GO:0004540|GO:0005615|GO:0006935|GO:0050830
DATABASE|Training_Seq1038	GO:0005576|GO:0008083
DATABASE|Training_Seq1039	GO:0004601|GO:0005344|GO:0005506|GO:0005833|GO:0015671|GO:0019825|GO:0020037|GO:0031720|GO:0031838|GO:0042744|GO:0043177|GO:0072562
DATABASE|Training_Seq1040	GO:0004601|GO:0005344|GO:0005833|GO:0015671|GO:0019825|GO:0020037|GO:0031720|GO:0031838|GO:0042744|GO:0043177|GO:0072562
DATABASE|Training_Seq1043	GO:0042834|GO:0045087
DATABASE|Training_Seq1046	GO:0005126|GO:0005576|GO:0006952
DATABASE|Training_Seq105	GO:0006952
DATABASE|Training_Seq1051	GO:0001530|GO:0005576|GO:0005615|GO:0006952|GO:0045087|GO:0050829|GO:0050830|GO:0061844
DATABASE|Training_Seq1052	GO:0003796
DATABASE|Training_Seq1054	GO:0003796
DATABASE|Training_Seq1058	GO:0030145
DATABASE|Training_Seq1059	GO:0003796|GO:0005576|GO:0009253|GO:0050830
DATABASE|Training_Seq1060	GO:0004540|GO:0006952|GO:0008061
DATABASE|Training_Seq1062	GO:0005126|GO:0005576|GO:0006952
DATABASE|Training_Seq107	GO:0005615|GO:0006952|GO:0006959|GO:0042742
DATABASE|Training_Seq1071	GO:0005102|GO:0005615|GO:0006954|GO:0031012|GO:0045087|GO:0050921|GO:0050994
DATABASE|Training_Seq1073	GO:0005126|GO:0005576|GO:0006952
DATABASE|Training_Seq1075	GO:0005515
DATABASE|Training_Seq1076	GO:0016491|GO:0016671
DATABASE|Training_Seq1077	GO:0016020|GO:0035673
DATABASE|Training_Seq1105	GO:0019825|GO:0020037
DATABASE|Training_Seq1109	GO:0005615|GO:0005769|GO:0005886|GO:0006826|GO:0019731|GO:0055037
DATABASE|Training_Seq1111	GO:0005615|GO:0006952|GO:0006959|GO:0042742
DATABASE|Training_Seq1112	GO:0000139|GO:0004252|GO:0005802|GO:0016020|GO:0016485|GO:0016486
DATABASE|Training_Seq1115	GO:0005576|GO:0005615|GO:0006952
DATABASE|Training_Seq1116	GO:0004568|GO:0005576|GO:0006032|GO:0008061
DATABASE|Training_Seq1119	GO:0005615|GO:0030141|GO:0033604|GO:0042583|GO:0042742|GO:0046676|GO:0086030
DATABASE|Training_Seq1125	GO:0004623|GO:0005509|GO:0005543|GO:0006644|GO:0016042|GO:0042130|GO:0047498
DATABASE|Training_Seq1127	GO:0019031
DATABASE|Training_Seq1128	GO:0005198|GO:0019031
DATABASE|Training_Seq1129	GO:0005198|GO:0019031
DATABASE|Training_Seq113	GO:0005576|GO:0006952
DATABASE|Training_Seq1130	GO:0005198|GO:0019031
DATABASE|Training_Seq1133	GO:0005198|GO:0019031
DATABASE|Training_Seq1136	GO:0019031
DATABASE|Training_Seq1137	GO:0005198|GO:0019031
DATABASE|Training_Seq1139	GO:0005198|GO:0019031
DATABASE|Training_Seq1140	GO:0005198
DATABASE|Training_Seq1142	GO:0005198
DATABASE|Training_Seq1143	GO:0019031
DATABASE|Training_Seq1144	GO:0005198|GO:0019031
DATABASE|Training_Seq1146	GO:0005198|GO:0019031
DATABASE|Training_Seq1156	GO:0098542
DATABASE|Training_Seq1165	GO:0009733
DATABASE|Training_Seq1177	GO:0045735
DATABASE|Training_Seq1178	GO:0005515|GO:0005783|GO:0035307|GO:0042326|GO:0051721
DATABASE|Training_Seq118	GO:0005615|GO:0031731|GO:0042056|GO:0042742|GO:0060326
DATABASE|Training_Seq1187	GO:0044562
DATABASE|Training_Seq1188	GO:0045735
DATABASE|Training_Seq1189	GO:0004623|GO:0005509|GO:0005543|GO:0006644|GO:0016042|GO:0042130|GO:0047498
DATABASE|Training_Seq119	GO:0005615|GO:0031731|GO:0042056|GO:0042742|GO:0060326
DATABASE|Training_Seq1191	GO:0019825|GO:0020037
DATABASE|Training_Seq1193	GO:0006952
DATABASE|Training_Seq1194	GO:0006952
DATABASE|Training_Seq1197	GO:0005576|GO:0005634|GO:0005737|GO:0042475
DATABASE|Training_Seq120	GO:0006952
DATABASE|Training_Seq1204	GO:0016020|GO:0035673
DATABASE|Training_Seq1205	GO:0009521|GO:0009767|GO:0016020|GO:0016168|GO:0019684
DATABASE|Training_Seq1206	GO:0005886|GO:0046527
DATABASE|Training_Seq1208	GO:0004556|GO:0005509|GO:0005975|GO:0043169
DATABASE|Training_Seq1209	GO:0005576|GO:0042742
DATABASE|Training_Seq1219	GO:0004365|GO:0005829|GO:0006006|GO:0006096|GO:0016620|GO:0050661|GO:0051287
DATABASE|Training_Seq1220	GO:0003824|GO:0005739|GO:0018773
DATABASE|Training_Seq1225	GO:0005576|GO:0042742
DATABASE|Training_Seq1229	GO:0045735
DATABASE|Training_Seq1233	GO:0005576|GO:0030500|GO:0042742|GO:0046848
DATABASE|Training_Seq1234	GO:0045735
DATABASE|Training_Seq1239	GO:0004867|GO:0009611
DATABASE|Training_Seq124	GO:0005576|GO:0008233|GO:0031640
DATABASE|Training_Seq1251	GO:0098542
DATABASE|Training_Seq1253	GO:0004497|GO:0005506|GO:0007275|GO:0010268|GO:0016125|GO:0016132|GO:0016491|GO:0016705|GO:0020037
DATABASE|Training_Seq1254	GO:0005515
DATABASE|Training_Seq1255	GO:0004497|GO:0005506|GO:0007275|GO:0010268|GO:0016125|GO:0016132|GO:0016491|GO:0016705|GO:0020037
DATABASE|Training_Seq1256	GO:0003676|GO:0004497|GO:0005506|GO:0016705|GO:0020037
DATABASE|Training_Seq1257	GO:0004497|GO:0005506|GO:0007275|GO:0010268|GO:0016125|GO:0016132|GO:0016491|GO:0016705|GO:0020037
DATABASE|Training_Seq1258	GO:0031023|GO:0051011|GO:0051225|GO:0070652
DATABASE|Training_Seq1267	GO:0046982
DATABASE|Training_Seq1268	GO:0004867|GO:0005576|GO:0005615|GO:0010466|GO:0030414
DATABASE|Training_Seq1270	GO:0004365|GO:0005829|GO:0006006|GO:0006096|GO:0016620|GO:0050661|GO:0051287
DATABASE|Training_Seq1275	GO:0005576|GO:0030500|GO:0042742|GO:0046848
DATABASE|Training_Seq1289	GO:0005576|GO:0042742
DATABASE|Training_Seq1290	GO:0005576|GO:0042742
DATABASE|Training_Seq1291	GO:0005576|GO:0042742
DATABASE|Training_Seq1292	GO:0005576|GO:0042742
DATABASE|Training_Seq1293	GO:0005576|GO:0042742
DATABASE|Training_Seq1294	GO:0005576|GO:0042742
DATABASE|Training_Seq1295	GO:0005576|GO:0042742
DATABASE|Training_Seq1297	GO:0098542
DATABASE|Training_Seq1299	GO:0005179|GO:0005576
DATABASE|Training_Seq13	GO:0001530|GO:0005576|GO:0005615|GO:0006952|GO:0045087|GO:0050829|GO:0050830|GO:0061844
DATABASE|Training_Seq1302	GO:0005102|GO:0005615|GO:0006954|GO:0031012|GO:0045087|GO:0050921|GO:0050994
DATABASE|Training_Seq1307	GO:0098542
DATABASE|Training_Seq1313	GO:0005179|GO:0005184|GO:0005615|GO:0033500|GO:0048167
DATABASE|Training_Seq1314	GO:0005179|GO:0005184|GO:0005576|GO:0005615|GO:0007218|GO:0007631|GO:0031841
DATABASE|Training_Seq1316	GO:0001070|GO:0042025|GO:0050434
DATABASE|Training_Seq132	GO:0005576|GO:0006955|GO:0008009
DATABASE|Training_Seq1321	GO:0000139|GO:0004252|GO:0005802|GO:0016020|GO:0016485|GO:0016486
DATABASE|Training_Seq1323	GO:0042742
DATABASE|Training_Seq1325	GO:0005576|GO:0006879
DATABASE|Training_Seq1329	GO:0006869|GO:0008289
DATABASE|Training_Seq1330	GO:0042742
DATABASE|Training_Seq1331	GO:0005576|GO:0042742
DATABASE|Training_Seq1334	GO:0042742
DATABASE|Training_Seq1335	GO:0005576|GO:0006879|GO:0042742
DATABASE|Training_Seq1338	GO:0003676
DATABASE|Training_Seq1341	GO:0004540|GO:0006952|GO:0008061
DATABASE|Training_Seq1350	GO:0005576|GO:0042742
DATABASE|Training_Seq1358	GO:0019058|GO:0042025
DATABASE|Training_Seq1365	GO:0004190|GO:0006508
DATABASE|Training_Seq1368	GO:0042742
DATABASE|Training_Seq1370	GO:0098542
DATABASE|Training_Seq1372	GO:0005576|GO:0042381
DATABASE|Training_Seq1374	GO:0005576|GO:0019731
DATABASE|Training_Seq1376	GO:0001530|GO:0005576|GO:0005615|GO:0006952|GO:0045087|GO:0050829|GO:0050830|GO:0061844
DATABASE|Training_Seq1378	GO:0005576|GO:0019731
DATABASE|Training_Seq138	GO:0005576|GO:0006952
DATABASE|Training_Seq1384	GO:0005576|GO:0019731
DATABASE|Training_Seq1387	GO:0005576|GO:0005615|GO:0006952|GO:0031731|GO:0042056|GO:0042742|GO:0060326
DATABASE|Training_Seq1388	GO:0005576|GO:0005615|GO:0006952|GO:0031731|GO:0042056|GO:0042742|GO:0060326
DATABASE|Training_Seq1390	GO:0005576|GO:0005615|GO:0006952|GO:0031731|GO:0042056|GO:0042742|GO:0060326
DATABASE|Training_Seq1391	GO:0005576|GO:0005615|GO:0006952|GO:0031731|GO:0042056|GO:0042742|GO:0060326
DATABASE|Training_Seq1394	GO:0005576|GO:0005615|GO:0006952|GO:0031731|GO:0042056|GO:0042742|GO:0060326
DATABASE|Training_Seq1395	GO:0005576|GO:0005615|GO:0006952|GO:0031731|GO:0042056|GO:0042742|GO:0060326
DATABASE|Training_Seq1396	GO:0005576|GO:0005615|GO:0006952|GO:0031731|GO:0042056|GO:0042742|GO:0060326
DATABASE|Training_Seq1397	GO:0005576|GO:0005615|GO:0006952|GO:0031731|GO:0042056|GO:0042742|GO:0060326
DATABASE|Training_Seq1398	GO:0005576|GO:0005615|GO:0006952|GO:0031731|GO:0042056|GO:0042742|GO:0060326
DATABASE|Training_Seq1401	GO:0005576|GO:0042742
DATABASE|Training_Seq1404	GO:0005576|GO:0042742
DATABASE|Training_Seq1405	GO:0005576|GO:0042742
DATABASE|Training_Seq1406	GO:0005576|GO:0042742
DATABASE|Training_Seq1408	GO:0005576|GO:0042742
DATABASE|Training_Seq1409	GO:0005576|GO:0042742
DATABASE|Training_Seq1411	GO:0005576|GO:0042742
DATABASE|Training_Seq142	GO:0005576|GO:0006952
DATABASE|Training_Seq1423	GO:0005576|GO:0006952
DATABASE|Training_Seq1424	GO:0005576|GO:0006952
DATABASE|Training_Seq1430	GO:0005576|GO:0006952
DATABASE|Training_Seq1434	GO:0005576|GO:0006952
DATABASE|Training_Seq1437	GO:0006952
DATABASE|Training_Seq1439	GO:0005576|GO:0006952
DATABASE|Training_Seq1442	GO:0098542
DATABASE|Training_Seq1451	GO:0005576|GO:0005615|GO:0019731|GO:0050829|GO:0050830
DATABASE|Training_Seq1453	GO:0005576|GO:0019731
DATABASE|Training_Seq1454	GO:0005576|GO:0005615|GO:0019731|GO:0050829|GO:0050830
DATABASE|Training_Seq1455	GO:0005576|GO:0005615|GO:0019731|GO:0050829|GO:0050830
DATABASE|Training_Seq1456	GO:0005576|GO:0019731
DATABASE|Training_Seq1457	GO:0005576|GO:0005615|GO:0019731|GO:0050829|GO:0050830
DATABASE|Training_Seq1458	GO:0005576|GO:0005615|GO:0019731|GO:0050829|GO:0050830
DATABASE|Training_Seq1459	GO:0005576|GO:0019731
DATABASE|Training_Seq1460	GO:0005576|GO:0005615|GO:0019731|GO:0050829|GO:0050830
DATABASE|Training_Seq1461	GO:0002227|GO:0005576|GO:0005615|GO:0006952|GO:0019731|GO:0031012|GO:0050829|GO:0050830|GO:0051673|GO:0061844|GO:0071222
DATABASE|Training_Seq1462	GO:0002227|GO:0005576|GO:0005615|GO:0006952|GO:0019731|GO:0031012|GO:0050829|GO:0050830|GO:0051673|GO:0061844|GO:0071222
DATABASE|Training_Seq1463	GO:0005576|GO:0019731
DATABASE|Training_Seq1464	GO:0005739|GO:0032780|GO:0042030
DATABASE|Training_Seq1466	GO:0005576|GO:0042742
DATABASE|Training_Seq1467	GO:0004860|GO:0005576|GO:0005886
DATABASE|Training_Seq1469	GO:0050832
DATABASE|Training_Seq147	GO:0042742
DATABASE|Training_Seq1483	GO:0042742
DATABASE|Training_Seq1486	GO:0019731|GO:0019732
DATABASE|Training_Seq1488	GO:0002227|GO:0005576|GO:0005615|GO:0006952|GO:0019731|GO:0031012|GO:0050829|GO:0050830|GO:0051673|GO:0061844|GO:0071222
DATABASE|Training_Seq1493	GO:0002227|GO:0005576|GO:0005615|GO:0006952|GO:0019731|GO:0031012|GO:0050829|GO:0050830|GO:0051673|GO:0061844|GO:0071222
DATABASE|Training_Seq1494	GO:0002227|GO:0005576|GO:0005615|GO:0006952|GO:0019731|GO:0031012|GO:0050829|GO:0050830|GO:0051673|GO:0061844|GO:0071222
DATABASE|Training_Seq1495	GO:0002227|GO:0005576|GO:0005615|GO:0006952|GO:0019731|GO:0031012|GO:0050829|GO:0050830|GO:0051673|GO:0061844|GO:0071222
DATABASE|Training_Seq1496	GO:0002227|GO:0005576|GO:0005615|GO:0006952|GO:0019731|GO:0031012|GO:0050829|GO:0050830|GO:0051673|GO:0061844|GO:0071222
DATABASE|Training_Seq1498	GO:0005576|GO:0019731
DATABASE|Training_Seq15	GO:0005615|GO:0005769|GO:0005886|GO:0006826|GO:0019731|GO:0055037
DATABASE|Training_Seq1500	GO:0002227|GO:0005576|GO:0005615|GO:0006952|GO:0019731|GO:0031012|GO:0050829|GO:0050830|GO:0051673|GO:0061844|GO:0071222
DATABASE|Training_Seq1501	GO:0002227|GO:0005576|GO:0005615|GO:0006952|GO:0019731|GO:0031012|GO:0050829|GO:0050830|GO:0051673|GO:0061844|GO:0071222
DATABASE|Training_Seq1502	GO:0002227|GO:0005576|GO:0005615|GO:0006952|GO:0019731|GO:0031012|GO:0050829|GO:0050830|GO:0051673|GO:0061844|GO:0071222
DATABASE|Training_Seq1503	GO:0002227|GO:0005576|GO:0005615|GO:0006952|GO:0019731|GO:0031012|GO:0050829|GO:0050830|GO:0051673|GO:0061844|GO:0071222
DATABASE|Training_Seq1504	GO:0002227|GO:0005576|GO:0005615|GO:0006952|GO:0019731|GO:0031012|GO:0050829|GO:0050830|GO:0051673|GO:0061844|GO:0071222
DATABASE|Training_Seq1506	GO:0005576|GO:0005615|GO:0006879|GO:0034760|GO:0042742
DATABASE|Training_Seq1508	GO:0008061
DATABASE|Training_Seq1509	GO:0001530|GO:0005576|GO:0005615|GO:0006952|GO:0045087|GO:0050829|GO:0050830|GO:0061844
DATABASE|Training_Seq1512	GO:0004553|GO:0005576|GO:0005975|GO:0016539|GO:0030246|GO:0042742
DATABASE|Training_Seq1515	GO:0005576|GO:0042742
DATABASE|Training_Seq1516	GO:0005576|GO:0042742
DATABASE|Training_Seq1517	GO:0005576|GO:0042742
DATABASE|Training_Seq1526	GO:0005615|GO:0006952|GO:0006959|GO:0042742
DATABASE|Training_Seq1528	GO:0001530|GO:0005576|GO:0005615|GO:0006952|GO:0045087|GO:0050829|GO:0050830|GO:0061844
DATABASE|Training_Seq1529	GO:0001530|GO:0005576|GO:0005615|GO:0006952|GO:0045087|GO:0050829|GO:0050830|GO:0061844
DATABASE|Training_Seq1530	GO:0001530|GO:0005576|GO:0005615|GO:0006952|GO:0045087|GO:0050829|GO:0050830|GO:0061844
DATABASE|Training_Seq1531	GO:0002227|GO:0005576|GO:0005615|GO:0006952|GO:0019731|GO:0031012|GO:0050829|GO:0050830|GO:0051673|GO:0061844|GO:0071222
DATABASE|Training_Seq1532	GO:0002227|GO:0005576|GO:0005615|GO:0006952|GO:0019731|GO:0031012|GO:0050829|GO:0050830|GO:0051673|GO:0061844|GO:0071222
DATABASE|Training_Seq1533	GO:0002227|GO:0005576|GO:0005615|GO:0006952|GO:0019731|GO:0031012|GO:0050829|GO:0050830|GO:0051673|GO:0061844|GO:0071222
DATABASE|Training_Seq1534	GO:0002227|GO:0005576|GO:0005615|GO:0006952|GO:0019731|GO:0031012|GO:0050829|GO:0050830|GO:0051673|GO:0061844|GO:0071222
DATABASE|Training_Seq1535	GO:0005615|GO:0006952|GO:0006959|GO:0042742
DATABASE|Training_Seq1536	GO:0005615|GO:0006952|GO:0006959|GO:0042742
DATABASE|Training_Seq1537	GO:0006952
DATABASE|Training_Seq1539	GO:0005576|GO:0005615|GO:0019731|GO:0050829|GO:0050830
DATABASE|Training_Seq1540	GO:0005576|GO:0005615|GO:0019731|GO:0050829|GO:0050830
DATABASE|Training_Seq1544	GO:0005576|GO:0005615|GO:0006952|GO:0031731|GO:0042056|GO:0042742|GO:0060326
DATABASE|Training_Seq1547	GO:0005576|GO:0030550
DATABASE|Training_Seq1549	GO:0005576
DATABASE|Training_Seq1573	GO:0005576|GO:0005615|GO:0006952|GO:0031731|GO:0042056|GO:0042742|GO:0060326
DATABASE|Training_Seq1575	GO:0008061
DATABASE|Training_Seq1577	GO:0002227|GO:0005615|GO:0031731|GO:0050829|GO:0050830
DATABASE|Training_Seq1579	GO:0005576
DATABASE|Training_Seq1580	GO:0005576
DATABASE|Training_Seq1581	GO:0005576
DATABASE|Training_Seq1582	GO:0005576
DATABASE|Training_Seq1589	GO:0006952
DATABASE|Training_Seq1597	GO:0005615|GO:0031731|GO:0042056|GO:0042742|GO:0060326
DATABASE|Training_Seq1598	GO:0005615|GO:0031731|GO:0042056|GO:0042742|GO:0060326
DATABASE|Training_Seq1600	GO:0005576|GO:0006879|GO:0042742
DATABASE|Training_Seq1602	GO:0046982
DATABASE|Training_Seq1604	GO:0046872|GO:0098542
DATABASE|Training_Seq1607	GO:0002227|GO:0005576|GO:0005615|GO:0006952|GO:0019731|GO:0031012|GO:0050829|GO:0050830|GO:0051673|GO:0061844|GO:0071222
DATABASE|Training_Seq1608	GO:0002227|GO:0005576|GO:0005615|GO:0006952|GO:0019731|GO:0031012|GO:0050829|GO:0050830|GO:0051673|GO:0061844|GO:0071222
DATABASE|Training_Seq1621	GO:0005576|GO:0019731
DATABASE|Training_Seq1624	GO:0005576|GO:0019731
DATABASE|Training_Seq1625	GO:0005576|GO:0019731
DATABASE|Training_Seq1626	GO:0005576|GO:0019731
DATABASE|Training_Seq1627	GO:0005576|GO:0019731
DATABASE|Training_Seq1628	GO:0005615|GO:0006952|GO:0006959|GO:0042742
DATABASE|Training_Seq163	GO:0005179|GO:0005576|GO:0005615|GO:0042593|GO:0050714
DATABASE|Training_Seq1635	GO:0001530|GO:0005576|GO:0005615|GO:0006952|GO:0045087|GO:0050829|GO:0050830|GO:0061844
DATABASE|Training_Seq1636	GO:0001530|GO:0005576|GO:0005615|GO:0006952|GO:0045087|GO:0050829|GO:0050830|GO:0061844
DATABASE|Training_Seq1638	GO:0001530|GO:0005576|GO:0005615|GO:0006952|GO:0045087|GO:0050829|GO:0050830|GO:0061844
DATABASE|Training_Seq164	GO:0006952
DATABASE|Training_Seq1640	GO:0001530|GO:0005576|GO:0005615|GO:0006952|GO:0045087|GO:0050829|GO:0050830|GO:0061844
DATABASE|Training_Seq1641	GO:0005576|GO:0042742
DATABASE|Training_Seq1642	GO:0005576|GO:0042742
DATABASE|Training_Seq1643	GO:0005576|GO:0042742|GO:0044179
DATABASE|Training_Seq1651	GO:0005576|GO:0045087
DATABASE|Training_Seq1653	GO:0005576|GO:0098542
DATABASE|Training_Seq1657	GO:0005576|GO:0098542
DATABASE|Training_Seq166	GO:0005576|GO:0042742
DATABASE|Training_Seq1660	GO:0005737|GO:0008061|GO:0098542
DATABASE|Training_Seq1662	GO:0005737|GO:0008061|GO:0098542
DATABASE|Training_Seq1663	GO:0001530|GO:0005576|GO:0005615|GO:0006952|GO:0045087|GO:0050829|GO:0050830|GO:0061844
DATABASE|Training_Seq1665	GO:0005179|GO:0005184|GO:0005576|GO:0005615|GO:0007218|GO:0007631|GO:0031841
DATABASE|Training_Seq1666	GO:0005576|GO:0005615|GO:0006952|GO:0031731|GO:0042056|GO:0042742|GO:0060326
DATABASE|Training_Seq1667	GO:0006952
DATABASE|Training_Seq167	GO:0005576|GO:0042742
DATABASE|Training_Seq1671	GO:0000786|GO:0003677|GO:0006334|GO:0030527
DATABASE|Training_Seq1679	GO:0005737|GO:0008061|GO:0098542
DATABASE|Training_Seq168	GO:0005576|GO:0042742
DATABASE|Training_Seq1680	GO:0005737|GO:0008061|GO:0098542
DATABASE|Training_Seq1681	GO:0005737|GO:0008061|GO:0098542
DATABASE|Training_Seq1682	GO:0005737|GO:0008061|GO:0098542
DATABASE|Training_Seq1685	GO:0006952|GO:0045926
DATABASE|Training_Seq169	GO:0005576|GO:0042742
DATABASE|Training_Seq1690	GO:0002227|GO:0005576|GO:0005615|GO:0006952|GO:0019731|GO:0031012|GO:0050829|GO:0050830|GO:0051673|GO:0061844|GO:0071222
DATABASE|Training_Seq1694	GO:0002227|GO:0005576|GO:0005615|GO:0006952|GO:0019731|GO:0031012|GO:0050829|GO:0050830|GO:0051673|GO:0061844|GO:0071222
DATABASE|Training_Seq170	GO:0005576|GO:0042742
DATABASE|Training_Seq1701	GO:0098542
DATABASE|Training_Seq1705	GO:0098542
DATABASE|Training_Seq171	GO:0005179|GO:0005184|GO:0005576|GO:0005615|GO:0007218|GO:0007631|GO:0031841
DATABASE|Training_Seq1713	GO:0098542
DATABASE|Training_Seq1715	GO:0098542
DATABASE|Training_Seq1716	GO:0042742
DATABASE|Training_Seq1724	GO:0005615|GO:0005769|GO:0005886|GO:0006826|GO:0019731|GO:0055037
DATABASE|Training_Seq1726	GO:0006952
DATABASE|Training_Seq1727	GO:0042742|GO:0050832
DATABASE|Training_Seq1728	GO:0042742
DATABASE|Training_Seq1730	GO:0042742
DATABASE|Training_Seq1731	GO:0042742
DATABASE|Training_Seq1732	GO:0000786|GO:0003677|GO:0030527|GO:0046982
DATABASE|Training_Seq1733	GO:0005576|GO:0006952
DATABASE|Training_Seq1734	GO:0005576|GO:0006952
DATABASE|Training_Seq1737	GO:0004540|GO:0006952|GO:0008061
DATABASE|Training_Seq1739	GO:0005576|GO:0042742
DATABASE|Training_Seq1740	GO:0005576
DATABASE|Training_Seq1741	GO:0070062
DATABASE|Training_Seq1743	GO:0042742
DATABASE|Training_Seq1747	GO:0098542
DATABASE|Training_Seq1752	GO:0005576|GO:0005615
DATABASE|Training_Seq1754	GO:0005576|GO:0005615|GO:0006952|GO:0031731|GO:0042056|GO:0042742|GO:0060326
DATABASE|Training_Seq1755	GO:0005576|GO:0042742
DATABASE|Training_Seq1756	GO:0005576|GO:0042742
DATABASE|Training_Seq1757	GO:0005576|GO:0042742
DATABASE|Training_Seq1758	GO:0005576|GO:0042742
DATABASE|Training_Seq1759	GO:0005576|GO:0042742
DATABASE|Training_Seq1764	GO:0042742
DATABASE|Training_Seq1771	GO:0005576|GO:0006952|GO:0007618
DATABASE|Training_Seq1773	GO:0005576|GO:0042742
DATABASE|Training_Seq1775	GO:0001530|GO:0005576|GO:0005615|GO:0006952|GO:0045087|GO:0050829|GO:0050830|GO:0061844
DATABASE|Training_Seq1787	GO:0005576|GO:0006952
DATABASE|Training_Seq1788	GO:0005576|GO:0006952
DATABASE|Training_Seq1789	GO:0005576|GO:0006952
DATABASE|Training_Seq1790	GO:0098542
DATABASE|Training_Seq1791	GO:0042742
DATABASE|Training_Seq1792	GO:0042742
DATABASE|Training_Seq1793	GO:0042742
DATABASE|Training_Seq1797	GO:0005576|GO:0006952
DATABASE|Training_Seq18	GO:0098542
DATABASE|Training_Seq1804	GO:0098542
DATABASE|Training_Seq1811	GO:0005615|GO:0030141
DATABASE|Training_Seq1815	GO:0005576|GO:0006952
DATABASE|Training_Seq182	GO:0006952
DATABASE|Training_Seq1825	GO:0005737|GO:0005829|GO:0015035|GO:0045454
DATABASE|Training_Seq183	GO:0050832
DATABASE|Training_Seq1830	GO:0005576|GO:0042742
DATABASE|Training_Seq1831	GO:0005576|GO:0042742
DATABASE|Training_Seq1832	GO:0005576|GO:0042742
DATABASE|Training_Seq1833	GO:0005576|GO:0042742
DATABASE|Training_Seq1834	GO:0005576|GO:0042742
DATABASE|Training_Seq1835	GO:0005576|GO:0042742
DATABASE|Training_Seq184	GO:0005576|GO:0006955|GO:0008009
DATABASE|Training_Seq1842	GO:0098542
DATABASE|Training_Seq1843	GO:0098542
DATABASE|Training_Seq1844	GO:0005576|GO:0006952
DATABASE|Training_Seq1845	GO:0005576|GO:0006952
DATABASE|Training_Seq1846	GO:0005576|GO:0006952
DATABASE|Training_Seq1847	GO:0005576|GO:0006952
DATABASE|Training_Seq185	GO:0005576|GO:0005615|GO:0006952|GO:0031731|GO:0042056|GO:0042742|GO:0060326
DATABASE|Training_Seq1851	GO:0005576|GO:0006952
DATABASE|Training_Seq1852	GO:0006952
DATABASE|Training_Seq1853	GO:0005576|GO:0042742
DATABASE|Training_Seq1854	GO:0005576|GO:0042742
DATABASE|Training_Seq1856	GO:0001530|GO:0005576|GO:0005615|GO:0006952|GO:0045087|GO:0050829|GO:0050830|GO:0061844
DATABASE|Training_Seq1857	GO:0001530|GO:0005576|GO:0005615|GO:0006952|GO:0045087|GO:0050829|GO:0050830|GO:0061844
DATABASE|Training_Seq1858	GO:0001530|GO:0005576|GO:0005615|GO:0006952|GO:0045087|GO:0050829|GO:0050830|GO:0061844
DATABASE|Training_Seq1859	GO:0005576|GO:0006952
DATABASE|Training_Seq186	GO:0005576|GO:0006952
DATABASE|Training_Seq1861	GO:0001530|GO:0005576|GO:0005615|GO:0006952|GO:0045087|GO:0050829|GO:0050830|GO:0061844
DATABASE|Training_Seq1862	GO:0001530|GO:0005576|GO:0005615|GO:0006952|GO:0045087|GO:0050829|GO:0050830|GO:0061844
DATABASE|Training_Seq1863	GO:0005576|GO:0006952
DATABASE|Training_Seq1864	GO:0001530|GO:0005576|GO:0005615|GO:0006952|GO:0045087|GO:0050829|GO:0050830|GO:0061844
DATABASE|Training_Seq1865	GO:0001530|GO:0005576|GO:0005615|GO:0006952|GO:0045087|GO:0050829|GO:0050830|GO:0061844
DATABASE|Training_Seq1866	GO:0001530|GO:0005576|GO:0005615|GO:0006952|GO:0045087|GO:0050829|GO:0050830|GO:0061844
DATABASE|Training_Seq1867	GO:0001530|GO:0005576|GO:0005615|GO:0006952|GO:0045087|GO:0050829|GO:0050830|GO:0061844
DATABASE|Training_Seq1868	GO:0001530|GO:0005576|GO:0005615|GO:0006952|GO:0045087|GO:0050829|GO:0050830|GO:0061844
DATABASE|Training_Seq1869	GO:0004866|GO:0005576|GO:0010951
DATABASE|Training_Seq187	GO:0005576|GO:0006952
DATABASE|Training_Seq1870	GO:0004860|GO:0005576
DATABASE|Training_Seq1878	GO:0006952
DATABASE|Training_Seq1879	GO:0006952
DATABASE|Training_Seq188	GO:0006952
DATABASE|Training_Seq1881	GO:0006952
DATABASE|Training_Seq1882	GO:0006952
DATABASE|Training_Seq1883	GO:0006952
DATABASE|Training_Seq1887	GO:0006952
