rep	cluster_size	sources_rep	sources_members	members	has_DATABASE	has_PRED
PRED|WP_005793807.1	3	PRED	PRED	PRED|WP_005793807.1;PRED|WP_032573156.1;PRED|WP_005786878.1	False	True
PRED|WP_005794486.1	1	PRED	PRED	PRED|WP_005794486.1	False	True
PRED|WP_005795440.1	1	PRED	PRED	PRED|WP_005795440.1	False	True
PRED|WP_005795974.1	1	PRED	PRED	PRED|WP_005795974.1	False	True
PRED|WP_005797207.1	1	PRED	PRED	PRED|WP_005797207.1	False	True
PRED|WP_005797324.1	1	PRED	PRED	PRED|WP_005797324.1	False	True
PRED|WP_005800054.1	1	PRED	PRED	PRED|WP_005800054.1	False	True
PRED|WP_005801625.1	1	PRED	PRED	PRED|WP_005801625.1	False	True
PRED|WP_005811477.1	1	PRED	PRED	PRED|WP_005811477.1	False	True
PRED|WP_005811687.1	1	PRED	PRED	PRED|WP_005811687.1	False	True
PRED|WP_005816226.1	1	PRED	PRED	PRED|WP_005816226.1	False	True
PRED|WP_006506486.1	1	PRED	PRED	PRED|WP_006506486.1	False	True
PRED|WP_006599946.1	1	PRED	PRED	PRED|WP_006599946.1	False	True
PRED|WP_006600677.1	1	PRED	PRED	PRED|WP_006600677.1	False	True
PRED|WP_006601286.1	1	PRED	PRED	PRED|WP_006601286.1	False	True
PRED|WP_007837487.1	1	PRED	PRED	PRED|WP_007837487.1	False	True
PRED|WP_008606069.1	1	PRED	PRED	PRED|WP_008606069.1	False	True
PRED|WP_008607294.1	1	PRED	PRED	PRED|WP_008607294.1	False	True
PRED|WP_008610038.1	1	PRED	PRED	PRED|WP_008610038.1	False	True
PRED|WP_008657459.1	1	PRED	PRED	PRED|WP_008657459.1	False	True
PRED|WP_008661762.1	2	PRED	PRED	PRED|WP_008661762.1;PRED|WP_005799093.1	False	True
PRED|WP_009292764.1	1	PRED	PRED	PRED|WP_009292764.1	False	True
PRED|WP_009346050.1	1	PRED	PRED	PRED|WP_009346050.1	False	True
PRED|WP_009346183.1	1	PRED	PRED	PRED|WP_009346183.1	False	True
PRED|WP_009346942.1	1	PRED	PRED	PRED|WP_009346942.1	False	True
PRED|WP_009484997.1	1	PRED	PRED	PRED|WP_009484997.1	False	True
PRED|WP_009486222.1	1	PRED	PRED	PRED|WP_009486222.1	False	True
PRED|WP_009871347.1	1	PRED	PRED	PRED|WP_009871347.1	False	True
PRED|WP_009871519.1	1	PRED	PRED	PRED|WP_009871519.1	False	True
PRED|WP_009871569.1	1	PRED	PRED	PRED|WP_009871569.1	False	True
PRED|WP_009871675.1	1	PRED	PRED	PRED|WP_009871675.1	False	True
PRED|WP_009871799.1	1	PRED	PRED	PRED|WP_009871799.1	False	True
PRED|WP_009871800.1	1	PRED	PRED	PRED|WP_009871800.1	False	True
PRED|WP_009872000.1	1	PRED	PRED	PRED|WP_009872000.1	False	True
PRED|WP_009872966.1	4	PRED	PRED	PRED|WP_009872966.1;PRED|NP_904177.1;PRED|WP_010882292.1;PRED|NP_001305414.1	False	True
PRED|WP_009873124.1	1	PRED	PRED	PRED|WP_009873124.1	False	True
PRED|WP_009873650.1	1	PRED	PRED	PRED|WP_009873650.1	False	True
PRED|WP_009881183.1	1	PRED	PRED	PRED|WP_009881183.1	False	True
PRED|WP_009885606.1	1	PRED	PRED	PRED|WP_009885606.1	False	True
PRED|WP_009885633.1	1	PRED	PRED	PRED|WP_009885633.1	False	True
PRED|WP_009885634.1	1	PRED	PRED	PRED|WP_009885634.1	False	True
PRED|WP_009885719.1	1	PRED	PRED	PRED|WP_009885719.1	False	True
PRED|WP_009885828.1	1	PRED	PRED	PRED|WP_009885828.1	False	True
PRED|WP_009890260.1	1	PRED	PRED	PRED|WP_009890260.1	False	True
PRED|WP_009891067.1	1	PRED	PRED	PRED|WP_009891067.1	False	True
PRED|WP_009893656.1	1	PRED	PRED	PRED|WP_009893656.1	False	True
PRED|WP_009901465.1	3	PRED	PRED	PRED|WP_009901465.1;PRED|WP_004454815.1;PRED|WP_011861731.1	False	True
PRED|WP_009902375.1	2	PRED	PRED	PRED|WP_009902375.1;PRED|WP_021427465.1	False	True
PRED|WP_009928258.1	1	PRED	PRED	PRED|WP_009928258.1	False	True
PRED|WP_009934913.1	1	PRED	PRED	PRED|WP_009934913.1	False	True
PRED|WP_009966645.1	1	PRED	PRED	PRED|WP_009966645.1	False	True
PRED|WP_009966647.1	1	PRED	PRED	PRED|WP_009966647.1	False	True
PRED|WP_009968329.1	1	PRED	PRED	PRED|WP_009968329.1	False	True
PRED|WP_009988566.1	2	PRED	PRED	PRED|WP_009988566.1;PRED|WP_011278882.1	False	True
PRED|WP_009988629.1	1	PRED	PRED	PRED|WP_009988629.1	False	True
PRED|WP_009988733.1	1	PRED	PRED	PRED|WP_009988733.1	False	True
PRED|WP_009989178.1	3	PRED	PRED	PRED|WP_009989178.1;PRED|WP_011278121.1;PRED|WP_012215962.1	False	True
PRED|WP_009989264.1	1	PRED	PRED	PRED|WP_009989264.1	False	True
PRED|WP_009989731.1	1	PRED	PRED	PRED|WP_009989731.1	False	True
PRED|WP_009989883.1	1	PRED	PRED	PRED|WP_009989883.1	False	True
PRED|WP_009990282.1	1	PRED	PRED	PRED|WP_009990282.1	False	True
PRED|WP_009990357.1	1	PRED	PRED	PRED|WP_009990357.1	False	True
PRED|WP_009990368.1	1	PRED	PRED	PRED|WP_009990368.1	False	True
PRED|WP_009990657.1	1	PRED	PRED	PRED|WP_009990657.1	False	True
PRED|WP_009991129.1	1	PRED	PRED	PRED|WP_009991129.1	False	True
PRED|WP_009991599.1	1	PRED	PRED	PRED|WP_009991599.1	False	True
PRED|WP_009992138.1	1	PRED	PRED	PRED|WP_009992138.1	False	True
PRED|WP_009992235.1	1	PRED	PRED	PRED|WP_009992235.1	False	True
PRED|WP_009992585.1	3	PRED	DATABASE;PRED	PRED|WP_009992585.1;DATABASE|Training_Seq3058;DATABASE|AP03049	True	True
PRED|WP_010257051.1	1	PRED	PRED	PRED|WP_010257051.1	False	True
PRED|WP_010258368.1	1	PRED	PRED	PRED|WP_010258368.1	False	True
PRED|WP_010723106.1	2	PRED	PRED	PRED|WP_010723106.1;PRED|WP_010723106.1	False	True
PRED|WP_010723109.1	1	PRED	PRED	PRED|WP_010723109.1	False	True
PRED|WP_010723117.1	4	PRED	PRED	PRED|WP_010723117.1;PRED|WP_010723117.1;PRED|WP_010723117.1;PRED|WP_099119320.1	False	True
PRED|WP_010723222.1	4	PRED	PRED	PRED|WP_010723222.1;PRED|WP_010723222.1;PRED|WP_010723222.1;PRED|WP_085903200.1	False	True
PRED|WP_010723271.1	2	PRED	PRED	PRED|WP_010723271.1;PRED|WP_010723271.1	False	True
PRED|WP_010791287.1	1	PRED	PRED	PRED|WP_010791287.1	False	True
PRED|WP_010869634.1	1	PRED	PRED	PRED|WP_010869634.1	False	True
PRED|WP_010869644.1	1	PRED	PRED	PRED|WP_010869644.1	False	True
PRED|WP_010869853.1	1	PRED	PRED	PRED|WP_010869853.1	False	True
PRED|WP_010869931.1	1	PRED	PRED	PRED|WP_010869931.1	False	True
PRED|WP_010869993.1	1	PRED	PRED	PRED|WP_010869993.1	False	True
PRED|WP_010870029.1	1	PRED	PRED	PRED|WP_010870029.1	False	True
PRED|WP_010870423.1	2	PRED	PRED	PRED|WP_010870423.1;PRED|WP_010870615.1	False	True
PRED|WP_010870917.1	3	PRED	PRED	PRED|WP_010870917.1;PRED|WP_064496494.1;PRED|WP_244409470.1	False	True
PRED|WP_010870989.1	1	PRED	PRED	PRED|WP_010870989.1	False	True
PRED|WP_010871022.1	1	PRED	PRED	PRED|WP_010871022.1	False	True
PRED|WP_010871074.1	1	PRED	PRED	PRED|WP_010871074.1	False	True
PRED|WP_010877677.1	1	PRED	PRED	PRED|WP_010877677.1	False	True
PRED|WP_010877821.1	1	PRED	PRED	PRED|WP_010877821.1	False	True
PRED|WP_010877841.1	1	PRED	PRED	PRED|WP_010877841.1	False	True
PRED|WP_010877856.1	1	PRED	PRED	PRED|WP_010877856.1	False	True
PRED|WP_010878036.1	1	PRED	PRED	PRED|WP_010878036.1	False	True
PRED|WP_010878145.1	1	PRED	PRED	PRED|WP_010878145.1	False	True
PRED|WP_010878200.1	1	PRED	PRED	PRED|WP_010878200.1	False	True
PRED|WP_010878264.1	1	PRED	PRED	PRED|WP_010878264.1	False	True
PRED|WP_010878800.1	1	PRED	PRED	PRED|WP_010878800.1	False	True
PRED|WP_010879625.1	1	PRED	PRED	PRED|WP_010879625.1	False	True
PRED|WP_010879723.1	1	PRED	PRED	PRED|WP_010879723.1	False	True
PRED|WP_010881504.1	1	PRED	PRED	PRED|WP_010881504.1	False	True
PRED|WP_010881683.1	1	PRED	PRED	PRED|WP_010881683.1	False	True
PRED|WP_010881766.1	1	PRED	PRED	PRED|WP_010881766.1	False	True
PRED|WP_010881816.1	1	PRED	PRED	PRED|WP_010881816.1	False	True
PRED|WP_010881899.1	1	PRED	PRED	PRED|WP_010881899.1	False	True
PRED|WP_010881916.1	1	PRED	PRED	PRED|WP_010881916.1	False	True
PRED|WP_010882124.1	1	PRED	PRED	PRED|WP_010882124.1	False	True
PRED|WP_010882194.1	3	PRED	DATABASE;PRED	PRED|WP_010882194.1;DATABASE|Training_Seq3275;DATABASE|Training_Seq3276	True	True
PRED|WP_010882236.1	1	PRED	PRED	PRED|WP_010882236.1	False	True
PRED|WP_010882312.1	1	PRED	PRED	PRED|WP_010882312.1	False	True
PRED|WP_010886632.1	1	PRED	PRED	PRED|WP_010886632.1	False	True
PRED|WP_010886645.1	1	PRED	PRED	PRED|WP_010886645.1	False	True
PRED|WP_010890096.1	1	PRED	PRED	PRED|WP_010890096.1	False	True
PRED|WP_010891894.1	1	PRED	PRED	PRED|WP_010891894.1	False	True
PRED|WP_010902337.1	1	PRED	PRED	PRED|WP_010902337.1	False	True
PRED|WP_010902536.1	1	PRED	PRED	PRED|WP_010902536.1	False	True
PRED|WP_010903674.1	1	PRED	PRED	PRED|WP_010903674.1	False	True
PRED|WP_010903714.1	1	PRED	PRED	PRED|WP_010903714.1	False	True
PRED|WP_010903874.1	1	PRED	PRED	PRED|WP_010903874.1	False	True
PRED|WP_010903970.1	1	PRED	PRED	PRED|WP_010903970.1	False	True
PRED|WP_010904044.1	1	PRED	PRED	PRED|WP_010904044.1	False	True
PRED|WP_010904130.1	1	PRED	PRED	PRED|WP_010904130.1	False	True
PRED|WP_010922077.1	1	PRED	PRED	PRED|WP_010922077.1	False	True
PRED|WP_010922477.1	3	PRED	PRED	PRED|WP_010922477.1;PRED|WP_011054894.1;PRED|WP_002985392.1	False	True
PRED|WP_010923246.1	1	PRED	PRED	PRED|WP_010923246.1	False	True
PRED|WP_010923653.1	2	PRED	PRED	PRED|WP_010923653.1;PRED|WP_158011705.1	False	True
PRED|WP_010933941.1	1	PRED	PRED	PRED|WP_010933941.1	False	True
PRED|WP_010934285.1	1	PRED	PRED	PRED|WP_010934285.1	False	True
PRED|WP_010935366.1	1	PRED	PRED	PRED|WP_010935366.1	False	True
PRED|WP_010993168.1	1	PRED	PRED	PRED|WP_010993168.1	False	True
PRED|WP_011011426.1	1	PRED	PRED	PRED|WP_011011426.1	False	True
PRED|WP_011011852.1	1	PRED	PRED	PRED|WP_011011852.1	False	True
PRED|WP_011011994.1	1	PRED	PRED	PRED|WP_011011994.1	False	True
PRED|WP_011012068.1	1	PRED	PRED	PRED|WP_011012068.1	False	True
PRED|WP_011012134.1	1	PRED	PRED	PRED|WP_011012134.1	False	True
PRED|WP_011012231.1	2	PRED	PRED	PRED|WP_011012231.1;PRED|WP_011012033.1	False	True
PRED|WP_011012292.1	1	PRED	PRED	PRED|WP_011012292.1	False	True
PRED|WP_011012348.1	1	PRED	PRED	PRED|WP_011012348.1	False	True
PRED|WP_011012367.1	1	PRED	PRED	PRED|WP_011012367.1	False	True
PRED|WP_011012465.1	1	PRED	PRED	PRED|WP_011012465.1	False	True
PRED|WP_011012597.1	1	PRED	PRED	PRED|WP_011012597.1	False	True
PRED|WP_011012956.1	2	PRED	PRED	PRED|WP_011012956.1;PRED|WP_001093079.1	False	True
PRED|WP_011012981.1	1	PRED	PRED	PRED|WP_011012981.1	False	True
PRED|WP_011013082.1	1	PRED	PRED	PRED|WP_011013082.1	False	True
PRED|WP_011013204.1	1	PRED	PRED	PRED|WP_011013204.1	False	True
PRED|WP_011017285.1	1	PRED	PRED	PRED|WP_011017285.1	False	True
PRED|WP_011017613.1	2	PRED	PRED	PRED|WP_011017613.1;PRED|WP_001036519.1	False	True
PRED|WP_011017881.1	1	PRED	PRED	PRED|WP_011017881.1	False	True
PRED|WP_011032580.1	1	PRED	PRED	PRED|WP_011032580.1	False	True
PRED|WP_011033155.1	1	PRED	PRED	PRED|WP_011033155.1	False	True
PRED|WP_011033196.1	1	PRED	PRED	PRED|WP_011033196.1	False	True
PRED|WP_011033318.1	1	PRED	PRED	PRED|WP_011033318.1	False	True
PRED|WP_011033374.1	1	PRED	PRED	PRED|WP_011033374.1	False	True
PRED|WP_011033379.1	1	PRED	PRED	PRED|WP_011033379.1	False	True
PRED|WP_011033406.1	1	PRED	PRED	PRED|WP_011033406.1	False	True
PRED|WP_011034402.1	1	PRED	PRED	PRED|WP_011034402.1	False	True
PRED|WP_011034797.1	1	PRED	PRED	PRED|WP_011034797.1	False	True
PRED|WP_011034881.1	1	PRED	PRED	PRED|WP_011034881.1	False	True
PRED|WP_011034887.1	1	PRED	PRED	PRED|WP_011034887.1	False	True
PRED|WP_011034904.1	3	PRED	PRED	PRED|WP_011034904.1;PRED|WP_011032875.1;PRED|WP_011032874.1	False	True
PRED|WP_011035112.1	1	PRED	PRED	PRED|WP_011035112.1	False	True
PRED|WP_011054585.1	1	PRED	PRED	PRED|WP_011054585.1	False	True
PRED|WP_011054657.1	1	PRED	PRED	PRED|WP_011054657.1	False	True
PRED|WP_011054875.1	4	PRED	PRED	PRED|WP_011054875.1;PRED|WP_011888689.1;PRED|WP_002986828.1;PRED|WP_002985363.1	False	True
PRED|WP_011069541.1	1	PRED	PRED	PRED|WP_011069541.1	False	True
PRED|WP_011069570.1	2	PRED	PRED	PRED|WP_011069570.1;PRED|WP_001364348.1	False	True
PRED|WP_011113070.1	1	PRED	PRED	PRED|WP_011113070.1	False	True
PRED|WP_011154457.1	1	PRED	PRED	PRED|WP_011154457.1	False	True
PRED|WP_011154571.1	1	PRED	PRED	PRED|WP_011154571.1	False	True
PRED|WP_011170103.1	4	PRED	PRED	PRED|WP_011170103.1;PRED|WP_024083981.1;PRED|WP_011032755.1;PRED|XP_037901587.1	False	True
PRED|WP_011170236.1	1	PRED	PRED	PRED|WP_011170236.1	False	True
PRED|WP_011170563.1	1	PRED	PRED	PRED|WP_011170563.1	False	True
PRED|WP_011170944.1	2	PRED	PRED	PRED|WP_011170944.1;PRED|WP_011250046.1	False	True
PRED|WP_011171520.1	1	PRED	PRED	PRED|WP_011171520.1	False	True
PRED|WP_011171569.1	1	PRED	PRED	PRED|WP_011171569.1	False	True
PRED|WP_011171652.1	1	PRED	PRED	PRED|WP_011171652.1	False	True
PRED|WP_011184241.1	1	PRED	PRED	PRED|WP_011184241.1	False	True
PRED|WP_011205839.1	1	PRED	PRED	PRED|WP_011205839.1	False	True
PRED|WP_011248958.1	1	PRED	PRED	PRED|WP_011248958.1	False	True
PRED|WP_011249009.1	1	PRED	PRED	PRED|WP_011249009.1	False	True
PRED|WP_011249032.1	1	PRED	PRED	PRED|WP_011249032.1	False	True
PRED|WP_011249117.1	1	PRED	PRED	PRED|WP_011249117.1	False	True
PRED|WP_011249564.1	1	PRED	PRED	PRED|WP_011249564.1	False	True
PRED|WP_011249781.1	1	PRED	PRED	PRED|WP_011249781.1	False	True
PRED|WP_011249792.1	1	PRED	PRED	PRED|WP_011249792.1	False	True
PRED|WP_011249802.1	1	PRED	PRED	PRED|WP_011249802.1	False	True
PRED|WP_011249832.1	1	PRED	PRED	PRED|WP_011249832.1	False	True
PRED|WP_011250191.1	1	PRED	PRED	PRED|WP_011250191.1	False	True
PRED|WP_011250388.1	1	PRED	PRED	PRED|WP_011250388.1	False	True
PRED|WP_011251009.1	1	PRED	PRED	PRED|WP_011251009.1	False	True
PRED|WP_011251180.1	1	PRED	PRED	PRED|WP_011251180.1	False	True
PRED|WP_011277028.1	1	PRED	PRED	PRED|WP_011277028.1	False	True
PRED|WP_011277083.1	1	PRED	PRED	PRED|WP_011277083.1	False	True
PRED|WP_011277092.1	1	PRED	PRED	PRED|WP_011277092.1	False	True
PRED|WP_011277334.1	1	PRED	PRED	PRED|WP_011277334.1	False	True
PRED|WP_011277356.1	1	PRED	PRED	PRED|WP_011277356.1	False	True
PRED|WP_011277384.1	1	PRED	PRED	PRED|WP_011277384.1	False	True
PRED|WP_011277393.1	1	PRED	PRED	PRED|WP_011277393.1	False	True
PRED|WP_011277410.1	1	PRED	PRED	PRED|WP_011277410.1	False	True
PRED|WP_011277414.1	2	PRED	PRED	PRED|WP_011277414.1;PRED|WP_014511566.1	False	True
PRED|WP_011277666.1	1	PRED	PRED	PRED|WP_011277666.1	False	True
PRED|WP_011277864.1	1	PRED	PRED	PRED|WP_011277864.1	False	True
PRED|WP_011278035.1	2	PRED	PRED	PRED|WP_011278035.1;PRED|WP_014511614.1	False	True
PRED|WP_011278250.1	1	PRED	PRED	PRED|WP_011278250.1	False	True
PRED|WP_011278272.1	1	PRED	PRED	PRED|WP_011278272.1	False	True
PRED|WP_011278284.1	2	PRED	PRED	PRED|WP_011278284.1;PRED|WP_238523187.1	False	True
PRED|WP_011278349.1	1	PRED	PRED	PRED|WP_011278349.1	False	True
PRED|WP_011278386.1	1	PRED	PRED	PRED|WP_011278386.1	False	True
PRED|WP_011278769.1	1	PRED	PRED	PRED|WP_011278769.1	False	True
PRED|WP_011278775.1	1	PRED	PRED	PRED|WP_011278775.1	False	True
PRED|WP_011278871.1	1	PRED	PRED	PRED|WP_011278871.1	False	True
PRED|WP_011284615.1	1	PRED	PRED	PRED|WP_011284615.1	False	True
PRED|WP_011285653.1	1	PRED	PRED	PRED|WP_011285653.1	False	True
PRED|WP_011447078.1	1	PRED	PRED	PRED|WP_011447078.1	False	True
PRED|WP_011888643.1	1	PRED	PRED	PRED|WP_011888643.1	False	True
PRED|WP_011888776.1	1	PRED	PRED	PRED|WP_011888776.1	False	True
PRED|WP_011889227.1	1	PRED	PRED	PRED|WP_011889227.1	False	True
PRED|WP_011889243.1	1	PRED	PRED	PRED|WP_011889243.1	False	True
PRED|WP_011998112.1	1	PRED	PRED	PRED|WP_011998112.1	False	True
PRED|WP_011998127.1	1	PRED	PRED	PRED|WP_011998127.1	False	True
PRED|WP_011998195.1	1	PRED	PRED	PRED|WP_011998195.1	False	True
PRED|WP_011998254.1	1	PRED	PRED	PRED|WP_011998254.1	False	True
PRED|WP_011998320.1	1	PRED	PRED	PRED|WP_011998320.1	False	True
PRED|WP_011998402.1	1	PRED	PRED	PRED|WP_011998402.1	False	True
PRED|WP_011998464.1	1	PRED	PRED	PRED|WP_011998464.1	False	True
PRED|WP_011998536.1	1	PRED	PRED	PRED|WP_011998536.1	False	True
PRED|WP_011998537.1	1	PRED	PRED	PRED|WP_011998537.1	False	True
PRED|WP_011998658.1	1	PRED	PRED	PRED|WP_011998658.1	False	True
PRED|WP_012068228.1	2	PRED	PRED	PRED|WP_012068228.1;PRED|WP_013999027.1	False	True
PRED|WP_012122984.1	1	PRED	PRED	PRED|WP_012122984.1	False	True
PRED|WP_012123302.1	1	PRED	PRED	PRED|WP_012123302.1	False	True
PRED|WP_012123406.1	1	PRED	PRED	PRED|WP_012123406.1	False	True
PRED|WP_012214499.1	1	PRED	PRED	PRED|WP_012214499.1	False	True
PRED|WP_012214545.1	1	PRED	PRED	PRED|WP_012214545.1	False	True
PRED|WP_012214574.1	1	PRED	PRED	PRED|WP_012214574.1	False	True
PRED|WP_012214649.1	1	PRED	PRED	PRED|WP_012214649.1	False	True
PRED|WP_012214831.1	1	PRED	PRED	PRED|WP_012214831.1	False	True
PRED|WP_012214957.1	1	PRED	PRED	PRED|WP_012214957.1	False	True
PRED|WP_012215171.1	2	PRED	PRED	PRED|WP_012215171.1;PRED|WP_012215066.1	False	True
PRED|WP_012215238.1	1	PRED	PRED	PRED|WP_012215238.1	False	True
PRED|WP_012215280.1	3	PRED	PRED	PRED|WP_012215280.1;PRED|WP_338037113.1;PRED|WP_012215116.1	False	True
PRED|WP_012215495.1	1	PRED	PRED	PRED|WP_012215495.1	False	True
PRED|WP_012215546.1	1	PRED	PRED	PRED|WP_012215546.1	False	True
PRED|WP_012215559.1	1	PRED	PRED	PRED|WP_012215559.1	False	True
PRED|WP_012215884.1	1	PRED	PRED	PRED|WP_012215884.1	False	True
PRED|WP_012215890.1	1	PRED	PRED	PRED|WP_012215890.1	False	True
PRED|WP_012216093.1	1	PRED	PRED	PRED|WP_012216093.1	False	True
PRED|WP_012221580.1	1	PRED	PRED	PRED|WP_012221580.1	False	True
PRED|WP_012289206.1	1	PRED	PRED	PRED|WP_012289206.1	False	True
PRED|WP_012289467.1	1	PRED	PRED	PRED|WP_012289467.1	False	True
PRED|WP_012289645.1	1	PRED	PRED	PRED|WP_012289645.1	False	True
PRED|WP_012460548.1	1	PRED	PRED	PRED|WP_012460548.1	False	True
PRED|WP_012480020.1	1	PRED	PRED	PRED|WP_012480020.1	False	True
PRED|WP_012560785.1	2	PRED	PRED	PRED|WP_012560785.1;PRED|WP_001041547.1	False	True
PRED|WP_012665167.1	1	PRED	PRED	PRED|WP_012665167.1	False	True
PRED|WP_012665572.1	1	PRED	PRED	PRED|WP_012665572.1	False	True
PRED|WP_012666069.1	1	PRED	PRED	PRED|WP_012666069.1	False	True
PRED|WP_012672513.1	1	PRED	PRED	PRED|WP_012672513.1	False	True
PRED|WP_013945483.1	1	PRED	PRED	PRED|WP_013945483.1	False	True
PRED|WP_013998612.1	1	PRED	PRED	PRED|WP_013998612.1	False	True
PRED|WP_013998864.1	1	PRED	PRED	PRED|WP_013998864.1	False	True
PRED|WP_013998912.1	1	PRED	PRED	PRED|WP_013998912.1	False	True
PRED|WP_013999028.1	2	PRED	PRED	PRED|WP_013999028.1;PRED|WP_353544981.1	False	True
PRED|WP_013999057.1	1	PRED	PRED	PRED|WP_013999057.1	False	True
PRED|WP_013999111.1	1	PRED	PRED	PRED|WP_013999111.1	False	True
PRED|WP_013999353.1	1	PRED	PRED	PRED|WP_013999353.1	False	True
PRED|WP_013999429.1	1	PRED	PRED	PRED|WP_013999429.1	False	True
PRED|WP_013999491.1	2	PRED	PRED	PRED|WP_013999491.1;PRED|WP_162828716.1	False	True
PRED|WP_013999623.1	1	PRED	PRED	PRED|WP_013999623.1	False	True
PRED|WP_013999810.1	1	PRED	PRED	PRED|WP_013999810.1	False	True
PRED|WP_013999837.1	1	PRED	PRED	PRED|WP_013999837.1	False	True
PRED|WP_013999913.1	2	PRED	PRED	PRED|WP_013999913.1;PRED|WP_011251217.1	False	True
PRED|WP_013999980.1	1	PRED	PRED	PRED|WP_013999980.1	False	True
PRED|WP_014299380.1	2	PRED	PRED	PRED|WP_014299380.1;PRED|WP_008768837.1	False	True
PRED|WP_014300525.1	2	PRED	PRED	PRED|WP_014300525.1;PRED|WP_003416889.1	False	True
PRED|WP_014303476.1	1	PRED	PRED	PRED|WP_014303476.1	False	True
PRED|WP_014304131.1	1	PRED	PRED	PRED|WP_014304131.1	False	True
PRED|WP_014307250.1	1	PRED	PRED	PRED|WP_014307250.1	False	True
PRED|WP_014310021.1	1	PRED	PRED	PRED|WP_014310021.1	False	True
PRED|WP_014310342.1	1	PRED	PRED	PRED|WP_014310342.1	False	True
PRED|WP_014319331.1	1	PRED	PRED	PRED|WP_014319331.1	False	True
PRED|WP_014342765.1	1	PRED	PRED	PRED|WP_014342765.1	False	True
PRED|WP_014343127.1	1	PRED	PRED	PRED|WP_014343127.1	False	True
PRED|WP_014343288.1	1	PRED	PRED	PRED|WP_014343288.1	False	True
PRED|WP_014343455.1	1	PRED	PRED	PRED|WP_014343455.1	False	True
PRED|WP_014373779.1	1	PRED	PRED	PRED|WP_014373779.1	False	True
PRED|WP_014466185.1	3	PRED	PRED	PRED|WP_014466185.1;PRED|WP_000731833.1;PRED|WP_000731833.1	False	True
PRED|WP_014476643.1	1	PRED	PRED	PRED|WP_014476643.1	False	True
PRED|WP_014476869.1	1	PRED	PRED	PRED|WP_014476869.1	False	True
PRED|WP_014477437.1	1	PRED	PRED	PRED|WP_014477437.1	False	True
PRED|WP_014479566.1	2	PRED	PRED	PRED|WP_014479566.1;PRED|WP_259013315.1	False	True
PRED|WP_014480226.1	1	PRED	PRED	PRED|WP_014480226.1	False	True
PRED|WP_014511418.1	1	PRED	PRED	PRED|WP_014511418.1	False	True
PRED|WP_014511479.1	1	PRED	PRED	PRED|WP_014511479.1	False	True
PRED|WP_014511592.1	1	PRED	PRED	PRED|WP_014511592.1	False	True
PRED|WP_014511620.1	1	PRED	PRED	PRED|WP_014511620.1	False	True
PRED|WP_014511671.1	1	PRED	PRED	PRED|WP_014511671.1	False	True
PRED|WP_014532223.1	2	PRED	PRED	PRED|WP_014532223.1;PRED|WP_001325743.1	False	True
PRED|WP_014532320.1	2	PRED	PRED	PRED|WP_014532320.1;PRED|WP_000953278.1	False	True
PRED|WP_014535621.1	1	PRED	PRED	PRED|WP_014535621.1	False	True
PRED|WP_014575118.1	1	PRED	PRED	PRED|WP_014575118.1	False	True
PRED|WP_014580614.1	1	PRED	PRED	PRED|WP_014580614.1	False	True
PRED|WP_014835157.1	1	PRED	PRED	PRED|WP_014835157.1	False	True
PRED|WP_014835210.1	1	PRED	PRED	PRED|WP_014835210.1	False	True
PRED|WP_014835293.1	1	PRED	PRED	PRED|WP_014835293.1	False	True
PRED|WP_014835408.1	1	PRED	PRED	PRED|WP_014835408.1	False	True
PRED|WP_014835490.1	1	PRED	PRED	PRED|WP_014835490.1	False	True
PRED|WP_014894048.1	1	PRED	PRED	PRED|WP_014894048.1	False	True
PRED|WP_014894134.1	1	PRED	PRED	PRED|WP_014894134.1	False	True
PRED|WP_014894161.1	1	PRED	PRED	PRED|WP_014894161.1	False	True
PRED|WP_014894579.1	1	PRED	PRED	PRED|WP_014894579.1	False	True
PRED|WP_014907354.1	1	PRED	PRED	PRED|WP_014907354.1	False	True
PRED|WP_015059995.1	1	PRED	PRED	PRED|WP_015059995.1	False	True
PRED|WP_015251477.1	1	PRED	PRED	PRED|WP_015251477.1	False	True
PRED|WP_015251784.1	1	PRED	PRED	PRED|WP_015251784.1	False	True
PRED|WP_015252828.1	1	PRED	PRED	PRED|WP_015252828.1	False	True
PRED|WP_015252961.1	1	PRED	PRED	PRED|WP_015252961.1	False	True
PRED|WP_015385585.1	1	PRED	PRED	PRED|WP_015385585.1	False	True
PRED|WP_015385749.1	1	PRED	PRED	PRED|WP_015385749.1	False	True
PRED|WP_015410874.1	1	PRED	PRED	PRED|WP_015410874.1	False	True
PRED|WP_015410975.1	1	PRED	PRED	PRED|WP_015410975.1	False	True
PRED|WP_015411224.1	1	PRED	PRED	PRED|WP_015411224.1	False	True
PRED|WP_015411380.1	1	PRED	PRED	PRED|WP_015411380.1	False	True
PRED|WP_015411596.1	1	PRED	PRED	PRED|WP_015411596.1	False	True
PRED|WP_015411699.1	1	PRED	PRED	PRED|WP_015411699.1	False	True
PRED|WP_015411724.1	1	PRED	PRED	PRED|WP_015411724.1	False	True
PRED|WP_015412002.1	1	PRED	PRED	PRED|WP_015412002.1	False	True
PRED|WP_015412019.1	2	PRED	PRED	PRED|WP_015412019.1;PRED|WP_162829136.1	False	True
PRED|WP_015412022.1	1	PRED	PRED	PRED|WP_015412022.1	False	True
