cluster_id	cluster_size	rep	sources	members	has_DATABASE	has_PRED
4081	18	PRED|XP_070663622.1	PRED	PRED|XP_070663622.1;PRED|XP_070663623.1;PRED|XP_070663624.1;PRED|XP_070663625.1;PRED|XP_070663626.1;PRED|XP_070663627.1;PRED|XP_070663628.1;PRED|XP_070663629.1;PRED|XP_070663630.1;PRED|XP_070663631.1;PRED|XP_070663632.1;PRED|XP_070663633.1;PRED|XP_070663634.1;PRED|XP_070663635.1;PRED|XP_070663636.1;PRED|XP_070663642.1;PRED|XP_070663643.1;PRED|XP_070663644.1	False	True
4082	1	PRED|XP_013467073.2	PRED	PRED|XP_013467073.2	False	True
4083	4	PRED|XP_032218746.2	PRED	PRED|XP_032218746.2;PRED|XP_048580857.1;PRED|XP_042925655.1;PRED|XP_001695656.1	False	True
4084	1	PRED|XP_032219932.1	PRED	PRED|XP_032219932.1	False	True
4085	1	PRED|XP_048587879.1	PRED	PRED|XP_048587879.1	False	True
4086	1	PRED|XP_052834173.1	PRED	PRED|XP_052834173.1	False	True
4087	1	PRED|XP_015616511.1	PRED	PRED|XP_015616511.1	False	True
4088	1	PRED|XP_015642815.1	PRED	PRED|XP_015642815.1	False	True
4089	1	PRED|XP_006375582.1	PRED	PRED|XP_006375582.1	False	True
409	1	PRED|XP_026299898.1	PRED	PRED|XP_026299898.1	False	True
4090	2	PRED|WP_000211979.1	PRED	PRED|WP_000211979.1;PRED|WP_000211962.1	False	True
4091	1	PRED|NP_596864.2	PRED	PRED|NP_596864.2	False	True
4092	1	PRED|XP_002990607.2	PRED	PRED|XP_002990607.2	False	True
4093	3	PRED|XP_001007030.2	PRED	PRED|XP_001007030.2;PRED|XP_001007033.1;PRED|XP_001007057.1	False	True
4094	1	PRED|XP_012654315.1	PRED	PRED|XP_012654315.1	False	True
4095	1	PRED|XP_002292263.1	PRED	PRED|XP_002292263.1	False	True
4096	1	PRED|XP_011390853.1	PRED	PRED|XP_011390853.1	False	True
4097	1	PRED|XP_059590488.1	PRED	PRED|XP_059590488.1	False	True
4098	1	PRED|XP_008644500.1	PRED	PRED|XP_008644500.1	False	True
4099	1	PRED|XP_008661006.1	PRED	PRED|XP_008661006.1	False	True
41	2	PRED|XP_065930552.1	PRED	PRED|XP_065930552.1;PRED|XP_065930557.1	False	True
410	1	PRED|XP_016770235.2	PRED	PRED|XP_016770235.2	False	True
4100	1	PRED|XP_035816260.1	PRED	PRED|XP_035816260.1	False	True
4101	2	DATABASE|AP03033	DATABASE;PRED	DATABASE|AP03033;PRED|NP_611483.1	True	True
4102	1	DATABASE|CAMPSQ11272_AdCATH	DATABASE	DATABASE|CAMPSQ11272_AdCATH	True	False
4103	2	DATABASE|Training_Seq1191	DATABASE	DATABASE|Training_Seq1191;DATABASE|Training_Seq1105	True	False
4104	4	PRED|XP_061507198.1	PRED	PRED|XP_061507198.1;PRED|XP_061507199.1;PRED|XP_061507200.1;PRED|XP_061507201.1	False	True
4105	1	PRED|XP_312313.1	PRED	PRED|XP_312313.1	False	True
4106	4	PRED|NP_001035311.1	PRED	PRED|NP_001035311.1;PRED|XP_006567395.1;PRED|XP_006567396.1;PRED|XP_026298408.1	False	True
4107	1	PRED|NP_001167615.1	PRED	PRED|NP_001167615.1	False	True
4108	1	PRED|NP_001117506.1	PRED	PRED|NP_001117506.1	False	True
4109	1	PRED|NP_172247.2	PRED	PRED|NP_172247.2	False	True
411	1	PRED|XP_026299899.1	PRED	PRED|XP_026299899.1	False	True
4110	1	PRED|NP_566252.1	PRED	PRED|NP_566252.1	False	True
4111	1	PRED|XP_660406.1	PRED	PRED|XP_660406.1	False	True
4112	1	PRED|XP_660842.1	PRED	PRED|XP_660842.1	False	True
4113	3	PRED|XP_003562227.1	PRED	PRED|XP_003562227.1;PRED|NP_001150721.2;PRED|XP_003572057.2	False	True
4114	1	PRED|XP_024310643.1	PRED	PRED|XP_024310643.1	False	True
4115	1	PRED|NP_001023901.1	PRED	PRED|NP_001023901.1	False	True
4116	2	PRED|NP_001300348.1	PRED	PRED|NP_001300348.1;PRED|NP_001300349.1	False	True
4117	1	PRED|NP_496274.1	PRED	PRED|NP_496274.1	False	True
4118	1	PRED|NP_500152.1	PRED	PRED|NP_500152.1	False	True
4119	1	PRED|NP_510821.1	PRED	PRED|NP_510821.1	False	True
412	1	PRED|XP_075914320.1	PRED	PRED|XP_075914320.1	False	True
4120	1	PRED|XP_042929004.1	PRED	PRED|XP_042929004.1	False	True
4121	1	PRED|NP_001071812.1	PRED	PRED|NP_001071812.1	False	True
4122	1	PRED|XP_018670400.1	PRED	PRED|XP_018670400.1	False	True
4123	1	PRED|XP_001831877.2	PRED	PRED|XP_001831877.2	False	True
4124	1	PRED|XP_034331555.2	PRED	PRED|XP_034331555.2	False	True
4125	2	PRED|XP_065930881.1	PRED	PRED|XP_065930881.1;PRED|XP_065930882.1	False	True
4126	1	PRED|XP_012050818.1	PRED	PRED|XP_012050818.1	False	True
4127	1	PRED|XP_004143093.1	PRED	PRED|XP_004143093.1	False	True
4128	1	PRED|XP_641878.1	PRED	PRED|XP_641878.1	False	True
4129	2	PRED|XP_646996.1	PRED	PRED|XP_646996.1;PRED|XP_629212.1	False	True
413	1	PRED|XP_024316664.1	PRED	PRED|XP_024316664.1	False	True
4130	1	PRED|NP_001316146.1	PRED	PRED|NP_001316146.1	False	True
4131	2	PRED|NP_001237332.1	PRED	PRED|NP_001237332.1;PRED|XP_002446034.1	False	True
4132	1	PRED|XP_003528933.1	PRED	PRED|XP_003528933.1	False	True
4133	1	PRED|XP_025982353.1	PRED	PRED|XP_025982353.1	False	True
4134	1	PRED|XP_009050730.1	PRED	PRED|XP_009050730.1	False	True
4135	1	PRED|XP_009060712.1	PRED	PRED|XP_009060712.1	False	True
4136	2	PRED|XP_009064854.1	PRED	PRED|XP_009064854.1;PRED|XP_009061376.1	False	True
4137	1	PRED|XP_070665164.1	PRED	PRED|XP_070665164.1	False	True
4138	17	PRED|XP_003622534.1	DATABASE;PRED	PRED|XP_003622534.1;PRED|XP_003605206.1;PRED|XP_003622535.1;PRED|XP_039685559.1;PRED|XP_013460632.1;PRED|XP_003627385.1;PRED|XP_003627386.2;PRED|XP_013451275.1;PRED|XP_013448750.1;PRED|XP_003600743.1;PRED|XP_013445443.2;PRED|XP_013452190.1;DATABASE|Training_Seq3082;PRED|NP_001237714.2;PRED|XP_013451278.1;PRED|XP_003542811.3;PRED|XP_003589209.1	True	True
4139	50	PRED|XP_003623596.3	DATABASE;PRED	PRED|XP_003623596.3;PRED|XP_003522081.1;PRED|XP_003605293.2;PRED|NP_001236948.1;PRED|NP_001238176.2;PRED|NP_001318227.1;PRED|XP_008363932.1;PRED|XP_008388344.2;PRED|XP_006367725.1;PRED|XP_002458690.1;PRED|NP_001281242.1;DATABASE|sp|A0A0B4JDK1|NLTP_ANEGR_Non-specific_lipid-transfer_protein_OS=Anethum_graveolens_OX=40922_PE=1_SV=1;PRED|NP_001118321.1;PRED|NP_001235162.1;PRED|XP_003599777.1;PRED|XP_003623582.1;PRED|XP_039687895.1;PRED|XP_003623610.3;PRED|XP_003623613.3;PRED|XP_002323667.1;PRED|XP_024443295.1;PRED|NP_680758.3;PRED|XP_003623593.2;PRED|XP_003623615.1;PRED|XP_013466944.1;PRED|XP_039690358.1;PRED|NP_181387.1;PRED|NP_181388.1;PRED|XP_002305878.3;PRED|XP_006387199.2;PRED|XP_052308495.1;PRED|XP_002270970.1;PRED|NP_001031782.1;PRED|NP_001189842.1;PRED|XP_003516421.1;PRED|XP_003522128.1;PRED|XP_002323071.3;PRED|XP_024443326.1;PRED|XP_006367904.1;PRED|NP_973466.1;PRED|XP_028957162.2;PRED|XP_006353344.1;PRED|XP_002438510.1;PRED|XP_007033549.2;PRED|XP_003623585.3;PRED|XP_006355279.1;PRED|NP_187489.1;PRED|XP_015159883.1;PRED|XP_015160885.1;PRED|XP_006346674.1	True	True
414	4	DATABASE|Training_Seq598	DATABASE	DATABASE|Training_Seq598;DATABASE|Training_Seq732;DATABASE|CAMPSQ11593_QF35;DATABASE|CAMPSQ11592_RV23	True	False
4140	1	PRED|XP_013454916.1	PRED	PRED|XP_013454916.1	False	True
4141	1	PRED|WP_003916821.1	PRED	PRED|WP_003916821.1	False	True
4142	1	PRED|XP_048577203.1	PRED	PRED|XP_048577203.1	False	True
4143	2	PRED|XP_048589807.1	PRED	PRED|XP_048589807.1;PRED|XP_048589808.1	False	True
4144	16	PRED|NP_001412652.1	PRED	PRED|NP_001412652.1;PRED|XP_002445965.1;PRED|XP_002445597.1;PRED|XP_003558216.1;PRED|XP_002455279.1;PRED|NP_001131457.1;PRED|NP_001131654.1;PRED|NP_001183097.1;PRED|NP_001183565.1;PRED|XP_002455185.1;PRED|NP_001182987.1;PRED|NP_001183227.1;PRED|XP_010231299.1;PRED|XP_002439923.1;PRED|XP_009054764.1;PRED|XP_066167595.1	False	True
4145	4	PRED|XP_015624905.1	PRED	PRED|XP_015624905.1;PRED|NP_001408808.1;PRED|XP_002438973.2;PRED|NP_001143276.2	False	True
4146	2	PRED|XP_015635290.1	PRED	PRED|XP_015635290.1;PRED|XP_015625073.1	False	True
4147	3	PRED|XP_075916222.1	PRED	PRED|XP_075916222.1;PRED|XP_075916233.1;PRED|XP_075916243.1	False	True
4148	1	PRED|XP_073385149.1	PRED	PRED|XP_073385149.1	False	True
4149	1	PRED|XP_073395920.1	PRED	PRED|XP_073395920.1	False	True
415	2	PRED|XP_062840097.1	PRED	PRED|XP_062840097.1;PRED|XP_062840098.1	False	True
4150	2	PRED|XP_024515505.1	PRED	PRED|XP_024515505.1;PRED|XP_024515506.1	False	True
4151	1	PRED|XP_024536374.1	PRED	PRED|XP_024536374.1	False	True
4152	6	PRED|XP_002442626.1	PRED	PRED|XP_002442626.1;PRED|XP_008369243.1;PRED|XP_008369244.1;PRED|XP_050467695.1;PRED|NP_001324480.1;PRED|NP_001324481.1	False	True
4153	1	PRED|XP_002443681.1	PRED	PRED|XP_002443681.1	False	True
4154	2	PRED|XP_021310057.1	PRED	PRED|XP_021310057.1;PRED|XP_021310058.1	False	True
4155	1	PRED|XP_021312058.1	PRED	PRED|XP_021312058.1	False	True
4156	1	PRED|XP_030834627.1	PRED	PRED|XP_030834627.1	False	True
4157	1	PRED|XP_789586.4	PRED	PRED|XP_789586.4	False	True
4158	1	PRED|NP_001027897.1	PRED	PRED|NP_001027897.1	False	True
4159	1	PRED|XP_001017542.3	PRED	PRED|XP_001017542.3	False	True
416	1	PRED|XP_031744357.1	PRED	PRED|XP_031744357.1	False	True
4160	1	PRED|XP_017978771.1	PRED	PRED|XP_017978771.1	False	True
4161	2	PRED|WP_001037650.1	PRED	PRED|WP_001037650.1;PRED|WP_000789128.1	False	True
4162	6	PRED|XP_002284277.1	PRED	PRED|XP_002284277.1;PRED|XP_015164198.1;PRED|XP_007010071.1;PRED|XP_002315342.1;PRED|XP_024465355.2;PRED|XP_003625510.1	False	True
4163	1	PRED|XP_010651770.2	PRED	PRED|XP_010651770.2	False	True
4164	1	PRED|NP_001016493.1	PRED	PRED|NP_001016493.1	False	True
4165	1	PRED|WP_002211829.1	PRED	PRED|WP_002211829.1	False	True
4166	1	PRED|XP_008678640.1	PRED	PRED|XP_008678640.1	False	True
4167	11	DATABASE|Training_Seq189	DATABASE;PRED	DATABASE|Training_Seq189;DATABASE|sp|Q2IAL6|CTHL3_CHICK_Cathelicidin-3_OS=Gallus_gallus_OX=9031_GN=CATHL3_PE=1_SV=1;PRED|NP_001298106.1;DATABASE|Training_Seq1775;DATABASE|Training_Seq2487;DATABASE|sp|Q6QLQ5|CTHL1_CHICK_Cathelicidin-1_OS=Gallus_gallus_OX=9031_GN=CATHL1_PE=1_SV=1;PRED|NP_001001605.1;DATABASE|Training_Seq2837;DATABASE|AP00613;DATABASE|AP01750;DATABASE|CAMPSQ10873_Fow-3	True	True
4168	1	DATABASE|Training_Seq1926	DATABASE	DATABASE|Training_Seq1926	True	False
4169	3	DATABASE|Training_Seq2772	DATABASE	DATABASE|Training_Seq2772;DATABASE|AP02520;DATABASE|Training_Seq3471	True	False
417	75	PRED|XP_040866165.1	DATABASE;PRED	PRED|XP_040866165.1;DATABASE|sp|P11218|AGI_URTDI_Lectin/endochitinase_1_OS=Urtica_dioica_OX=3501_GN=UDA1_PE=1_SV=3;PRED|XP_031743365.1;PRED|NP_001389875.1;PRED|NP_001354850.1;PRED|NP_001389452.1;DATABASE|sp|P19171|CHIB_ARATH_Basic_endochitinase_B_OS=Arabidopsis_thaliana_OX=3702_GN=CHI-B_PE=1_SV=3;PRED|NP_566426.2;PRED|XP_002312916.4;PRED|XP_002312922.3;PRED|XP_006379301.2;PRED|NP_001305548.1;PRED|XP_003563256.2;PRED|XP_021304461.1;DATABASE|sp|P93680|CHIT_PERAE_Endochitinase_OS=Persea_americana_OX=3435_GN=chi1_PE=1_SV=2;PRED|NP_001404612.1;PRED|XP_002488863.2;PRED|XP_024635285.2;PRED|XP_004135003.3;PRED|XP_002269727.2;PRED|XP_006367747.1;PRED|XP_003569604.1;DATABASE|sp|Q9FRV1|CHIA_SECCE_Basic_endochitinase_A_OS=Secale_cereale_OX=4550_GN=rsca_PE=1_SV=1;PRED|XP_002306220.1;PRED|XP_006367375.1;PRED|XP_006367377.1;PRED|XP_006367378.1;PRED|XP_007041668.1;DATABASE|Training_Seq1994;PRED|XP_004134833.1;PRED|NP_001238561.1;PRED|XP_003629192.1;PRED|NP_001408862.1;PRED|XP_002987116.1;PRED|XP_002439136.2;PRED|XP_002312923.4;PRED|NP_001280823.1;PRED|XP_070671066.1;PRED|XP_070671068.1;PRED|XP_002987118.1;PRED|NP_001267891.1;PRED|XP_006367374.1;PRED|XP_007046548.1;DATABASE|Training_Seq201;DATABASE|CAMPSQ4486_BasicendochitinaseA;DATABASE|CAMPSQ4487_BasicendochitinaseB;PRED|XP_024382017.1;PRED|XP_028945977.1;DATABASE|sp|Q5NTA4|CHI4_CRYJA_Endochitinase_4_OS=Cryptomeria_japonica_OX=3369_PE=1_SV=1;PRED|XP_015161118.1;PRED|XP_002326041.2;PRED|XP_003543578.1;PRED|XP_002326042.2;PRED|XP_006371499.3;PRED|XP_006376419.2;PRED|XP_002447824.1;PRED|XP_007033801.1;PRED|NP_001268173.1;DATABASE|sp|Q9FRV0|CHIC_SECCE_Basic_endochitinase_C_OS=Secale_cereale_OX=4550_GN=rscc_PE=1_SV=1;PRED|XP_003563255.1;PRED|NP_181887.1;PRED|NP_001305536.1;PRED|NP_001268075.1;PRED|XP_006340814.1;PRED|XP_007046549.2;PRED|XP_031742681.1;PRED|NP_001305474.1;DATABASE|CAMPSQ4488_BasicendochitinaseC;DATABASE|CAMPSQ3964_Endochitinase;PRED|XP_002270220.2;PRED|XP_024523452.1;PRED|XP_002296081.1;PRED|XP_015161119.1;DATABASE|AP01587;DATABASE|AP01588	True	True
4170	4	DATABASE|sp|P00806|ENLYS_BPT7_Endolysin_OS=Escherichia_phage_T7_OX=10760_GN=3.5_PE=1_SV=4	DATABASE	DATABASE|sp|P00806|ENLYS_BPT7_Endolysin_OS=Escherichia_phage_T7_OX=10760_GN=3.5_PE=1_SV=4;DATABASE|sp|P20331|ENLYS_BPT3_Endolysin_OS=Enterobacteria_phage_T3_OX=10759_GN=3.5_PE=3_SV=3;DATABASE|sp|D1L2U8|ENLYS_BPK32_Endolysin_OS=Klebsiella_phage_KP32_OX=674082_GN=15_PE=1_SV=1;DATABASE|sp|Q3ZFI3|ENLYS_BPK11_Endolysin_OS=Enterobacteria_phage_K11_OX=532077_PE=1_SV=1	True	False
4171	2	PRED|XP_026297153.1	PRED	PRED|XP_026297153.1;PRED|XP_026297154.1	False	True
4172	1	PRED|NP_001189509.1	PRED	PRED|NP_001189509.1	False	True
4173	1	PRED|NP_180440.1	PRED	PRED|NP_180440.1	False	True
4174	2	PRED|XP_001552257.1	PRED	PRED|XP_001552257.1;PRED|XP_958708.1	False	True
4175	1	PRED|XP_014755205.1	PRED	PRED|XP_014755205.1	False	True
4176	6	PRED|XP_034336044.2	PRED	PRED|XP_034336044.2;PRED|XP_011415053.2;PRED|XP_011455792.3;PRED|XP_009053878.1;PRED|XP_009051155.1;PRED|XP_011412673.1	False	True
4177	1	PRED|NP_001108396.1	PRED	PRED|NP_001108396.1	False	True
4178	1	PRED|XP_046441121.1	PRED	PRED|XP_046441121.1	False	True
4179	1	PRED|XP_046444931.1	PRED	PRED|XP_046444931.1	False	True
418	1	PRED|XP_059590477.1	PRED	PRED|XP_059590477.1	False	True
4180	1	PRED|NP_001097822.2	PRED	PRED|NP_001097822.2	False	True
4181	1	PRED|NP_001138218.1	PRED	PRED|NP_001138218.1	False	True
4182	1	PRED|NP_001163638.1	PRED	PRED|NP_001163638.1	False	True
4183	5	PRED|NP_001259442.1	PRED	PRED|NP_001259442.1;PRED|NP_001285114.1;PRED|NP_572693.1;PRED|XP_004927813.2;PRED|XP_006568264.1	False	True
4184	2	PRED|NP_001285576.1	PRED	PRED|NP_001285576.1;PRED|NP_722883.1	False	True
4185	1	PRED|WP_000771437.1	PRED	PRED|WP_000771437.1	False	True
4186	1	PRED|XP_003542324.1	PRED	PRED|XP_003542324.1	False	True
4187	1	PRED|XP_006603559.1	PRED	PRED|XP_006603559.1	False	True
4188	1	PRED|XP_040870013.1	PRED	PRED|XP_040870013.1	False	True
4189	1	PRED|WP_002892701.1	PRED	PRED|WP_002892701.1	False	True
419	1	PRED|XP_038936542.2	PRED	PRED|XP_038936542.2	False	True
4190	1	PRED|XP_009046973.1	PRED	PRED|XP_009046973.1	False	True
4191	2	PRED|XP_009053611.1	PRED	PRED|XP_009053611.1;PRED|XP_009065271.1	False	True
4192	5	PRED|XP_009054244.1	PRED	PRED|XP_009054244.1;PRED|XP_009043838.1;PRED|XP_009066965.1;PRED|XP_009053793.1;PRED|XP_009066217.1	False	True
4193	1	PRED|XP_009056388.1	PRED	PRED|XP_009056388.1	False	True
4194	2	PRED|XP_009058672.1	PRED	PRED|XP_009058672.1;PRED|XP_009066063.1	False	True
4195	10	PRED|XP_008360494.3	PRED	PRED|XP_008360494.3;PRED|XP_028944169.1;PRED|XP_002282822.1;PRED|NP_179559.2;PRED|XP_006356760.1;PRED|XP_004141047.1;PRED|XP_031737108.1;PRED|NP_001235986.2;PRED|NP_001241180.1;PRED|XP_002454848.1	False	True
4196	1	PRED|XP_008363088.1	PRED	PRED|XP_008363088.1	False	True
4197	1	PRED|XP_017179894.3	PRED	PRED|XP_017179894.3	False	True
4198	1	PRED|XP_028959330.1	PRED	PRED|XP_028959330.1	False	True
4199	1	PRED|XP_070676692.1	PRED	PRED|XP_070676692.1	False	True
42	8	PRED|XP_062816813.1	DATABASE;PRED	PRED|XP_062816813.1;PRED|XP_062816814.1;PRED|XP_062816815.1;PRED|XP_062816816.1;PRED|XP_062816818.1;PRED|XP_009046974.1;DATABASE|CAMPSQ1138_Techylectin-5B;DATABASE|CAMPSQ1137_Techylectin-5A	True	True
420	1	PRED|XP_976914.1	PRED	PRED|XP_976914.1	False	True
4200	5	PRED|XP_070682649.1	PRED	PRED|XP_070682649.1;PRED|XP_070682650.1;PRED|XP_070682651.1;PRED|XP_070682653.1;PRED|XP_070682656.1	False	True
4201	81	PRED|NP_036117.1	DATABASE;PRED	PRED|NP_036117.1;PRED|NP_058872.2;PRED|XP_063124872.1;PRED|XP_063124873.1;PRED|XP_031762319.1;DATABASE|sp|P14423|PA2GA_RAT_Phospholipase_A2_membrane_associated_OS=Rattus_norvegicus_OX=10116_GN=Pla2g2a_PE=1_SV=2;DATABASE|sp|P31482|PA2GA_MOUSE_Phospholipase_A2_membrane_associated_OS=Mus_musculus_OX=10090_GN=Pla2g2a_PE=1_SV=3;PRED|NP_113786.3;PRED|XP_006239208.1;PRED|XP_038965307.1;PRED|XP_063143333.1;DATABASE|sp|P47711|PA2GA_CAVPO_Phospholipase_A2_membrane_associated_OS=Cavia_porcellus_OX=10141_GN=PLA2G2A_PE=2_SV=1;PRED|NP_036532.1;DATABASE|Training_Seq2783;PRED|NP_001264843.1;PRED|NP_000291.1;PRED|NP_001155199.1;PRED|NP_001155200.1;PRED|NP_001155201.1;PRED|NP_001382392.1;PRED|XP_047278549.1;PRED|XP_047278550.1;PRED|XP_047278551.1;PRED|NP_001277938.1;PRED|NP_035239.1;PRED|NP_001013446.1;DATABASE|Training_Seq1015;PRED|NP_000920.1;PRED|XP_005245950.1;PRED|XP_011539889.1;PRED|XP_011539890.1;PRED|XP_011539891.1;PRED|XP_011539892.1;PRED|XP_011539893.1;PRED|XP_011539894.1;PRED|XP_047278591.1;PRED|XP_047278593.1;PRED|XP_047278599.1;PRED|XP_047278601.1;DATABASE|Training_Seq2860;DATABASE|Training_Seq2861;PRED|NP_001116426.1;PRED|NP_001411736.1;PRED|NP_001411737.1;PRED|NP_035240.3;PRED|XP_006538721.2;PRED|XP_017175533.1;PRED|XP_036019728.1;PRED|NP_058870.1;PRED|XP_006239201.1;PRED|XP_008762432.1;PRED|XP_063143324.1;DATABASE|AP02534;DATABASE|CAMPSQ2018_PhospholipaseA2homolog1;DATABASE|CAMPSQ4585_AcidicphospholipaseA2BthA-1;DATABASE|sp|Q9I834|PA2H2_BOTMO_Basic_phospholipase_A2_homolog_myotoxin_II_OS=Bothrops_moojeni_OX=98334_PE=1_SV=2;DATABASE|AP02667;DATABASE|AP02668;DATABASE|AP02669;DATABASE|CAMPSQ3859_BasicphospholipaseA2F17;DATABASE|CAMPSQ8802_Bnu-TX1;DATABASE|sp|I6L8L6|PA2H1_BOTBZ_Basic_phospholipase_A2_homolog_2_OS=Bothrops_brazili_OX=157546_PE=1_SV=2;DATABASE|sp|P0DQQ0|PA2B3_BOTBZ_Basic_phospholipase_A2_BbTX-III_OS=Bothrops_brazili_OX=157546_PE=1_SV=1;DATABASE|sp|Q9IAT9|PA2H_BOTPA_Basic_phospholipase_A2_homolog_BnSP-7_OS=Bothrops_pauloensis_OX=1042543_PE=1_SV=3;DATABASE|sp|P0DUP2|PA2H2_CROLY_Basic_phospholipase_A2_CoaTx-II_OS=Crotalus_lutosus_abyssus_OX=128077_PE=1_SV=1;DATABASE|CAMPSQ3860_BasicphospholipaseA2homologBnSP-7;DATABASE|sp|P0DUN7|PA2H_LACMU_Basic_phospholipase_A2_homolog_LmutTX_OS=Lachesis_muta_muta_OX=8753_PE=1_SV=1;PRED|XP_063143334.1;DATABASE|sp|P0DUN6|PA2H_BOTNR_Basic_phospholipase_A2_homolog_BnuTX-I_(Fragment)_OS=Bothrops_neuwiedi_urutu_OX=157695_PE=1_SV=1;PRED|XP_017172476.1;PRED|XP_038941644.1;PRED|XP_038941647.1;PRED|XP_038941649.1;PRED|XP_038941650.1;PRED|XP_038941652.1;PRED|XP_038941654.1;PRED|XP_038941659.1;PRED|XP_063124874.1;PRED|XP_063124875.1;PRED|XP_063124877.1;PRED|XP_063124878.1	True	True
4202	1	PRED|XP_032218619.2	PRED	PRED|XP_032218619.2	False	True
4203	2	PRED|XP_014776566.1	PRED	PRED|XP_014776566.1;PRED|XP_052824889.1	False	True
4204	1	PRED|XP_014777911.1	PRED	PRED|XP_014777911.1	False	True
4205	1	PRED|XP_052822300.1	PRED	PRED|XP_052822300.1	False	True
4206	1	PRED|XP_015634326.2	PRED	PRED|XP_015634326.2	False	True
4207	1	PRED|XP_075922144.1	PRED	PRED|XP_075922144.1	False	True
4208	34	PRED|XP_052312031.1	PRED	PRED|XP_052312031.1;PRED|NP_200799.1;PRED|XP_008344843.1;PRED|XP_008349713.1;PRED|XP_070663491.1;PRED|XP_003606627.1;PRED|XP_003606629.1;PRED|XP_013456139.1;PRED|XP_013456142.1;PRED|XP_006379009.1;PRED|XP_017982697.1;PRED|XP_019076063.1;PRED|XP_006345846.1;PRED|NP_190189.1;PRED|NP_197679.1;PRED|XP_006379513.1;PRED|XP_006349988.1;PRED|XP_015170357.1;PRED|XP_004139453.1;PRED|XP_006349042.1;PRED|XP_015164197.1;PRED|XP_015170336.1;PRED|XP_007016059.1;PRED|XP_008385143.1;PRED|XP_006364445.1;PRED|XP_004143285.1;PRED|XP_003542467.1;PRED|XP_008387734.1;PRED|NP_001396013.1;PRED|XP_002316408.2;PRED|XP_007027099.2;PRED|NP_001236239.1;PRED|XP_003521344.1;PRED|XP_024373015.1	False	True
4209	3	PRED|XP_008760957.1	PRED	PRED|XP_008760957.1;PRED|XP_038964508.1;PRED|XP_006503657.1	False	True
421	1	PRED|XP_016770237.2	PRED	PRED|XP_016770237.2	False	True
4210	1	PRED|XP_063126960.1	PRED	PRED|XP_063126960.1	False	True
4211	5	PRED|XP_063139219.1	PRED	PRED|XP_063139219.1;PRED|NP_000090.1;PRED|NP_001275543.1;PRED|NP_034106.2;PRED|NP_036969.1	False	True
4212	1	PRED|XP_024527540.1	PRED	PRED|XP_024527540.1	False	True
4213	1	PRED|XP_024532858.1	PRED	PRED|XP_024532858.1	False	True
4214	1	PRED|XP_002292827.1	PRED	PRED|XP_002292827.1	False	True
4215	1	PRED|XP_007016494.1	PRED	PRED|XP_007016494.1	False	True
4216	1	PRED|XP_017976364.1	PRED	PRED|XP_017976364.1	False	True
4217	1	PRED|XP_966805.1	PRED	PRED|XP_966805.1	False	True
4218	2	PRED|WP_002208936.1	PRED	PRED|WP_002208936.1;PRED|WP_003222348.1	False	True
4219	1	PRED|NP_001140951.1	PRED	PRED|NP_001140951.1	False	True
422	3	PRED|XP_065942767.1	PRED	PRED|XP_065942767.1;PRED|XP_065942768.1;PRED|XP_065942769.1	False	True
4220	1	PRED|NP_001147327.2	PRED	PRED|NP_001147327.2	False	True
4221	1	PRED|NP_001359260.1	PRED	PRED|NP_001359260.1	False	True
4222	11	DATABASE|Training_Seq3105	DATABASE;PRED	DATABASE|Training_Seq3105;DATABASE|AP02712;DATABASE|AP04829;DATABASE|Training_Seq677;PRED|XP_040056455.1;PRED|XP_003962755.1;DATABASE|Training_Seq771;DATABASE|AP04838;DATABASE|CAMPSQ8276_BpNKL;DATABASE|CAMPSQ12046_Nk-lysin;DATABASE|AP03122	True	True
4223	1	DATABASE|sp|Q27906|ABP2_RIPCL_Probable_antibacterial_peptide_OS=Riptortus_clavatus_OX=41704_PE=2_SV=1	DATABASE	DATABASE|sp|Q27906|ABP2_RIPCL_Probable_antibacterial_peptide_OS=Riptortus_clavatus_OX=41704_PE=2_SV=1	True	False
4224	1	PRED|XP_556256.3	PRED	PRED|XP_556256.3	False	True
4225	1	PRED|XP_005106172.1	PRED	PRED|XP_005106172.1	False	True
4226	1	PRED|XP_012945735.1	PRED	PRED|XP_012945735.1	False	True
4227	1	PRED|NP_001117252.1	PRED	PRED|NP_001117252.1	False	True
4228	1	PRED|NP_174917.1	PRED	PRED|NP_174917.1	False	True
4229	1	PRED|XP_003559106.1	PRED	PRED|XP_003559106.1	False	True
423	1	PRED|NP_536776.2	PRED	PRED|NP_536776.2	False	True
4230	1	PRED|XP_003577841.1	PRED	PRED|XP_003577841.1	False	True
4231	1	PRED|XP_010236346.1	PRED	PRED|XP_010236346.1	False	True
4232	1	PRED|NP_001040783.1	PRED	PRED|NP_001040783.1	False	True
4233	1	PRED|XP_042202150.1	PRED	PRED|XP_042202150.1	False	True
4234	1	PRED|XP_011426644.3	PRED	PRED|XP_011426644.3	False	True
4235	1	PRED|XP_011428331.3	PRED	PRED|XP_011428331.3	False	True
4236	1	PRED|XP_012048571.1	PRED	PRED|XP_012048571.1	False	True
4237	1	PRED|XP_012048823.1	PRED	PRED|XP_012048823.1	False	True
4238	1	PRED|XP_046452517.1	PRED	PRED|XP_046452517.1	False	True
4239	1	PRED|XP_046458535.1	PRED	PRED|XP_046458535.1	False	True
